seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	item-condition	will-ship-internationally	expedited-shipping	product-id	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	scheduled-delivery-sku-set	merchant-shipping-group	standard-price-point	ProductTaxCode	status	minimum-seller-allowed-price	maximum-seller-allowed-price	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
6IN-BRASS-HII-HELIX-SET-1	B0DZXT11GH	TREE MAISON CORONATING HOMES Brass Hii Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NW | Pack of 1	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0310FBL6HMB	649		2025-03-10 16:28:50 IST	1		11			B0DZXT11GH		AMAZON_IN	647.0														Template		A_GEN_SUPERREDUCED	Active	549.0									923.0
6IN-BRASS-HII-HELIX-SET-3	B0DZXQ3F6H	TREE MAISON CORONATING HOMES Brass Hii Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NW | Pack of 3	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0310FBOBKJZ	2099		2025-03-10 16:28:50 IST	1		11			B0DZXQ3F6H		AMAZON_IN	2097.0														Template		A_GEN_SUPERREDUCED	Active	1889.0	2308.0								2599.0
6IN-BRASS-PLAIN-HELIX-SET-1	B0DZXRKPFW	TREE MAISON CORONATING HOMES Brass Plain Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NW | Pack of 1	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0310FBL1E5O	649		2025-03-10 16:28:50 IST	1		11			B0DZXRKPFW		AMAZON_IN	747.0														Template		A_GEN_SUPERREDUCED	Active	649.0									923.0
6IN-BRASS-PLAIN-HELIX-SET-3	B0DZXR2WDX	TREE MAISON CORONATING HOMES Brass Plain Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NW | Pack of 3	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0310FBLNNWS	2099		2025-03-10 16:28:50 IST	1		11			B0DZXR2WDX		AMAZON_IN	2097.0														Template		A_GEN_SUPERREDUCED	Active	1889.0	2308.0								2599.0
6IN-BRASS-SHREE-HELIX-SET-1	B0DZXR8VB5	TREE MAISON CORONATING HOMES Brass Shree Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NW | Pack of 1	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0310FBI6AYA	649		2025-03-10 16:28:50 IST	1		11			B0DZXR8VB5		AMAZON_IN	747.0														Template		A_GEN_SUPERREDUCED	Active	522.0									923.0
6IN-BRASS-SHREE-HELIX-SET-3	B0DZXS7MBG	TREE MAISON CORONATING HOMES Brass Shree Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NW | Pack of 3	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0310FBICA9U	2099		2025-03-10 16:28:50 IST	1		11			B0DZXS7MBG		AMAZON_IN	2097.0														Template		A_GEN_SUPERREDUCED	Active	1889.0	2308.0								2183.0
6IN-BRASS-SHREE-HELIX-ST3	B0BVRHR8QB	TREE MAISON CORONATING HOMES Vastu Helix Brass (Shree) | Helix Earth (North-West) | Main Door Entrance & Toilet Dosh Correction | Vastu Dosh Nivaran Remedies (6-inch) | Pack of 3	This is one of the superb remedies for defects like missing or extended northwest corner, the wrong entrance at the northwest, water body at the northwest, etc. If your main door is at the northwest corner (north side) corner, simply fix this helix above the main door to balance the energy. In the case of ready structure, it can be hanged or nailed or placed on the floor Any other defect related to northwest can be corrected with the installation of 3 or in multiple Brass Helix at affected location It can be concealed in the floor or ceiling.	0214AGASYYF	2099		2023-02-14 16:13:51 IST	1		11			B0BVRHR8QB		AMAZON_IN	2097.0														Template		A_GEN_REDUCED	Active	1889.0	2308.0								4999.0
6IN-CHAND-ZINC-HELIX-SET-1	B0DZXQVWQL	TREE MAISON CORONATING HOMES Zinc Chand Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NE | Pack of 1	North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area.	0310FBHON5H	489		2025-03-10 16:28:50 IST	1		11			B0DZXQVWQL		AMAZON_IN	487.0														Template		A_GEN_SUPERREDUCED	Active	399.0									623.0
6IN-CHAND-ZINC-HELIX-SET-3	B0DZXPKDN9	TREE MAISON CORONATING HOMES Zinc Chand Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - NE | Pack of 3	North-East direction is a zone of tranquility specially marked for the meditation, prayer or study area. In the language of the common man, it is a good corner. This is the most auspicious direction according to Vastu Shastra & hence maintaining the purity of this direction is most important. The energy of spirituality or spiritual growth is connected to the north-east area.	0310FBIX09U	989		2025-03-10 16:39:27 IST	1		11			B0DZXPKDN9		AMAZON_IN	987.0														Template		A_GEN_SUPERREDUCED	Active	837.0									1223.0
6IN-COPPER-GAA-HELIX-SET-1	B0DZXS5YRQ	TREE MAISON CORONATING HOMES Copper Gaa Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - SE | Pack of 1	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0310FBI55MD	786		2025-03-10 16:28:50 IST	1		11			B0DZXS5YRQ		AMAZON_IN	797.0														Template		A_GEN_SUPERREDUCED	Active	707.0	864.0								983.0
6IN-COPPER-GAA-HELIX-SET-3	B0DZXQ16CD	TREE MAISON CORONATING HOMES Copper Gaa Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - SE | Pack of 3	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0310FBOCL60	2626		2025-03-10 16:28:50 IST	1		11			B0DZXQ16CD		AMAZON_IN	2622.0														Template		A_GEN_SUPERREDUCED	Active	2360.0	2999.0								2999.0
6IN-COPPER-HII-HELIX-SET-1	B0DZXPHS9S	TREE MAISON CORONATING HOMES Copper Hii Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - SE | Pack of 1	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0310FBEWDZV	786		2025-03-10 16:28:50 IST	1		11			B0DZXPHS9S		AMAZON_IN	797.0														Template		A_GEN_SUPERREDUCED	Active	707.0	864.0								999.0
6IN-COPPER-HII-HELIX-SET-3	B0DZXR5ZL5	TREE MAISON CORONATING HOMES Copper Hii Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - SE | Pack of 3	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0310FBHLGEK	2624		2025-03-10 16:28:50 IST	1		11			B0DZXR5ZL5		AMAZON_IN	2622.0														Template		A_GEN_SUPERREDUCED	Active	2361.0	2826.0								2999.0
6IN-COPPER-PLAIN-HELIX-SET-1	B0DZXPFGBX	TREE MAISON CORONATING HOMES Copper Plain Helix | 6 Inch | Energy Booster Vastu Remedy | Vastu Helix Remedy for Zone Correction | Zonal Placement - SE | Pack of 1	Copper Helix (Vastu Energy Helix) This helix is specially designed to activate & balance the fire (Agneya) element of the south-east corner. Place three or in multiple Helix at the south-east corner. This is one of the superb remedies for fire defects like wrong locations of the kitchen, main switches, inverter, etc. Similarly, in business places, the location of fire gadgets like transformers, electric panels, Boilers, pantry etc can be corrected by installing multiple copper energy helix in a south-east direction. If your main door is at the south-east corner, simply fix 3 Helix behind the door to balance the energy.	0310FBL9WME	786		2025-03-10 16:28:50 IST	1		11			B0DZXPFGBX		AMAZON_IN	797.0														Template		A_GEN_SUPERREDUCED	Active	707.0	864.0								983.0
